seq_id	cluster_id	split
WP_219541772	WP_224376268	train
WP_004871815	WP_224376268	train
WP_224251768	WP_224376268	train
WP_087828623	WP_224376268	train
WP_213223658	WP_224376268	train
WP_014227330	WP_224376268	train
WP_098067442	WP_224376268	train
WP_224236379	WP_224376268	train
WP_131930607	WP_224376268	train
WP_049106303	WP_224376268	train
WP_200519511	WP_224376268	train
WP_049090274	WP_224376268	train
WP_454779033	WP_224376268	train
WP_004126928	WP_224376268	train
WP_289149090	WP_224376268	train
WP_154919511	WP_224376268	train
WP_181511622	WP_224376268	train
WP_109240713	WP_224376268	train
WP_316536174	WP_224376268	train
WP_049113423	WP_224376268	train
WP_140182987	WP_140182987	train
WP_369119484	WP_140182987	train
WP_070925417	WP_140182987	train
WP_349489706	WP_140182987	train
WP_421667827	WP_140182987	train
WP_272581280	WP_140182987	train
WP_096971492	WP_096971492	train
WP_276160524	WP_096971492	train
WP_001198679	WP_096971492	train
WP_103676263	WP_096971492	train
WP_194207670	WP_096971492	train
WP_288875909	WP_288875909	train
WP_480155539	WP_288875909	train
WP_054803537	WP_288875909	train
WP_454123813	WP_288875909	train
WP_279793911	WP_288875909	train
WP_319551263	WP_288875909	train
WP_312605408	WP_288875909	train
WP_124966929	WP_288875909	train
WP_459511195	WP_288875909	train
WP_128481841	WP_288875909	train
WP_094422665	WP_288875909	train
WP_367164507	WP_288875909	train
WP_480160737	WP_288875909	train
WP_420777900	WP_288875909	train
WP_460659254	WP_288875909	train
WP_438918436	WP_288875909	train
WP_277169713	WP_288875909	train
WP_432699450	WP_432699450	val
WP_445463997	WP_445463997	train
WP_367298232	WP_445463997	train
WP_278807738	WP_445463997	train
WP_025797328	WP_445463997	train
WP_103008757	WP_445463997	train
WP_441681594	WP_445463997	train
WP_130993997	WP_445463997	train
WP_130956198	WP_445463997	train
WP_325930595	WP_445463997	train
WP_072308155	WP_445463997	train
WP_474512247	WP_445463997	train
WP_046457323	WP_445463997	train
WP_043489983	WP_445463997	train
WP_149227583	WP_445463997	train
WP_063586118	WP_445463997	train
WP_130933619	WP_445463997	train
WP_046449042	WP_445463997	train
WP_111328864	WP_445463997	train
WP_046360656	WP_445463997	train
WP_313883478	WP_445463997	train
WP_130986898	WP_445463997	train
WP_130986190	WP_445463997	train
WP_282808023	WP_445463997	train
WP_128599621	WP_128599621	val
WP_371240286	WP_371240286	train
WP_162368607	WP_162368607	train
WP_145891577	WP_145891577	val
WP_367969415	WP_367969415	train
WP_421673051	WP_367969415	train
WP_128879126	WP_367969415	train
WP_041143922	WP_367969415	train
WP_076946461	WP_367969415	train
WP_404653774	WP_367969415	train
WP_141335400	WP_367969415	train
WP_133600743	WP_367969415	train
WP_259224120	WP_367969415	train
WP_045860120	WP_367969415	train
WP_132513416	WP_367969415	train
WP_422790138	WP_367969415	train
WP_123710200	WP_367969415	train
WP_178995844	WP_367969415	train
WP_283826859	WP_367969415	train
WP_404685639	WP_367969415	train
WP_331839527	WP_367969415	train
WP_143967750	WP_367969415	train
WP_458969115	WP_458969115	train
WP_094119849	WP_458969115	train
WP_476129478	WP_458969115	train
WP_233985744	WP_458969115	train
WP_145577643	WP_145577643	train
WP_050109265	WP_145577643	train
WP_145529998	WP_145577643	train
WP_134957479	WP_145577643	train
WP_349958876	WP_145577643	train
WP_050151857	WP_145577643	train
WP_048253228	WP_048253228	train
WP_043086167	WP_048253228	train
WP_048282724	WP_048253228	train
WP_048284838	WP_048253228	train
WP_045291048	WP_048253228	train
WP_048279554	WP_048253228	train
WP_048274916	WP_048253228	train
WP_219244758	WP_219244758	train
WP_272681485	WP_219244758	train
WP_273826814	WP_219244758	train
WP_273803508	WP_219244758	train
WP_371007240	WP_219244758	train
WP_225820481	WP_219244758	train
WP_353242700	WP_219244758	train
WP_036139274	WP_036139274	train
WP_369931117	WP_036139274	train
WP_285402775	WP_036139274	train
WP_341551598	WP_341551598	train
WP_174331474	WP_341551598	train
WP_038635651	WP_341551598	train
WP_042311490	WP_341551598	train
WP_204526346	WP_341551598	train
WP_262784871	WP_341551598	train
WP_204527782	WP_341551598	train
WP_150344438	WP_341551598	train
WP_137346628	WP_341551598	train
WP_204578724	WP_341551598	train
WP_199967136	WP_341551598	train
WP_185656179	WP_341551598	train
WP_220393499	WP_341551598	train
WP_316129112	WP_341551598	train
WP_200008896	WP_341551598	train
WP_199972334	WP_199972334	train
WP_049011425	WP_199972334	train
WP_012000764	WP_199972334	train
WP_410735338	WP_199972334	train
WP_071259142	WP_199972334	train
WP_313888885	WP_199972334	train
WP_313858558	WP_199972334	train
WP_142503217	WP_199972334	train
WP_130028766	WP_199972334	train
WP_275376093	WP_199972334	train
WP_228317539	WP_228317539	train
WP_349657491	WP_228317539	train
WP_228419431	WP_228317539	train
WP_011036921	WP_228317539	train
WP_230428873	WP_228317539	train
WP_169705815	WP_228317539	train
WP_228962077	WP_228317539	train
WP_104588340	WP_228317539	train
WP_075285759	WP_228317539	train
WP_017155131	WP_228317539	train
WP_322635687	WP_228317539	train
WP_323560094	WP_228317539	train
WP_245091180	WP_245091180	train
WP_019398766	WP_019398766	train
WP_147208448	WP_019398766	train
WP_028915426	WP_019398766	train
WP_263390913	WP_263390913	train
WP_342073267	WP_263390913	train
WP_017916961	WP_263390913	train
WP_267120491	WP_263390913	train
WP_295968779	WP_263390913	train
WP_307550775	WP_263390913	train
WP_295942448	WP_263390913	train
WP_184451937	WP_263390913	train
WP_160969610	WP_263390913	train
WP_355499556	WP_263390913	train
WP_017913162	WP_263390913	train
WP_481098299	WP_263390913	train
WP_160958478	WP_263390913	train
WP_041500105	WP_263390913	train
WP_048489030	WP_263390913	train
WP_017909521	WP_263390913	train
WP_267113743	WP_263390913	train
WP_160946587	WP_263390913	train
WP_481095962	WP_263390913	train
WP_184448056	WP_263390913	train
WP_184647212	WP_263390913	train
WP_242161335	WP_263390913	train
WP_267099457	WP_263390913	train
WP_257816870	WP_257816870	val
WP_480631192	WP_480631192	test
WP_171212370	WP_171212370	train
WP_171125103	WP_171212370	train
WP_171123305	WP_171212370	train
WP_180888371	WP_171212370	train
WP_298577287	WP_298577287	val
WP_170479869	WP_170479869	val
WP_298850198	WP_298850198	test
WP_343237827	WP_343237827	train
WP_188326464	WP_343237827	train
WP_192081434	WP_343237827	train
WP_349984595	WP_343237827	train
WP_374606634	WP_374606634	val
WP_092760378	WP_092760378	train
WP_339640191	WP_092760378	train
WP_482887092	WP_092760378	train
WP_424337842	WP_092760378	train
WP_474522442	WP_092760378	train
WP_480558727	WP_480558727	val
WP_170446626	WP_480558727	val
WP_416512951	WP_416512951	test
WP_044426216	WP_044426216	val
WP_108815435	WP_108815435	train
WP_096279395	WP_096279395	train
WP_441683791	WP_096279395	train
WP_444625685	WP_096279395	train
WP_444672522	WP_096279395	train
WP_237673751	WP_096279395	train
WP_483393927	WP_096279395	train
WP_416931141	WP_416931141	val
WP_127560968	WP_416931141	val
WP_380594281	WP_380594281	train
WP_394590739	WP_394590739	train
WP_482662676	WP_482662676	train
WP_480873890	WP_480873890	train
WP_170522801	WP_480873890	train
WP_480891401	WP_480873890	train
WP_480584651	WP_480873890	train
WP_170736094	WP_480873890	train
WP_126486299	WP_126486299	test
WP_114185115	WP_114185115	val
WP_264167834	WP_264167834	train
WP_386078377	WP_264167834	train
WP_268746284	WP_264167834	train
WP_427388039	WP_264167834	train
WP_261377985	WP_264167834	train
WP_308323583	WP_264167834	train
WP_007113045	WP_264167834	train
WP_303481909	WP_303481909	train
WP_417245771	WP_303481909	train
WP_303494246	WP_303481909	train
WP_417254380	WP_303481909	train
WP_417256413	WP_303481909	train
WP_332936756	WP_303481909	train
WP_216045108	WP_303481909	train
WP_417271818	WP_303481909	train
WP_417240412	WP_303481909	train
WP_417274433	WP_303481909	train
WP_066602004	WP_303481909	train
WP_352652504	WP_352652504	train
WP_023732774	WP_352652504	train
WP_023755350	WP_352652504	train
WP_023744884	WP_352652504	train
WP_352913811	WP_352652504	train
WP_023824015	WP_352652504	train
WP_023681313	WP_352652504	train
WP_023696054	WP_352652504	train
WP_023739804	WP_352652504	train
WP_023692987	WP_352652504	train
WP_352759585	WP_352652504	train
WP_023714458	WP_352652504	train
WP_352764741	WP_352652504	train
WP_023673188	WP_352652504	train
WP_352443611	WP_352652504	train
WP_352769227	WP_352652504	train
WP_023710385	WP_352652504	train
WP_352758479	WP_352652504	train
WP_352462831	WP_352652504	train
WP_023701958	WP_352652504	train
WP_352804774	WP_352652504	train
WP_023741331	WP_352652504	train
WP_352535242	WP_352652504	train
WP_352498482	WP_352652504	train
WP_023819268	WP_352652504	train
WP_023832241	WP_352652504	train
WP_023703815	WP_352652504	train
WP_023825817	WP_352652504	train
WP_352862040	WP_352652504	train
WP_353028819	WP_352652504	train
WP_352519075	WP_352652504	train
WP_352625160	WP_352652504	train
WP_023687493	WP_352652504	train
WP_352789061	WP_352652504	train
WP_352739766	WP_352652504	train
WP_435673011	WP_435673011	test
WP_480601361	WP_480601361	train
WP_375572493	WP_375572493	val
WP_298689290	WP_298689290	test
WP_296353702	WP_296353702	train
WP_265985664	WP_265985664	val
WP_193091060	WP_193091060	test
WP_123642527	WP_123642527	test
WP_135809628	WP_135809628	train
WP_119808194	WP_119808194	test
WP_421412635	WP_421412635	train
WP_007091364	WP_007091364	train
WP_354376568	WP_007091364	train
WP_341364520	WP_007091364	train
WP_037989736	WP_007091364	train
WP_114093919	WP_007091364	train
WP_483261786	WP_007091364	train
WP_428924913	WP_428924913	val
WP_249834309	WP_249834309	train
WP_457321290	WP_249834309	train
WP_282244395	WP_249834309	train
WP_093536567	WP_249834309	train
WP_095364123	WP_249834309	train
WP_399633840	WP_249834309	train
WP_478064795	WP_249834309	train
WP_336443008	WP_249834309	train
WP_441244291	WP_441244291	train
WP_439087069	WP_441244291	train
WP_149529564	WP_441244291	train
WP_231078605	WP_441244291	train
WP_439078862	WP_441244291	train
WP_441231115	WP_441244291	train
WP_439095518	WP_441244291	train
WP_175369383	WP_441244291	train
WP_184512550	WP_441244291	train
WP_092140841	WP_441244291	train
WP_315839977	WP_441244291	train
WP_120287715	WP_441244291	train
WP_116812106	WP_116812106	val
WP_067515691	WP_067515691	test
WP_009364043	WP_009364043	train
WP_006074069	WP_009364043	train
WP_138144797	WP_009364043	train
WP_076773739	WP_009364043	train
WP_069714695	WP_009364043	train
WP_259599617	WP_009364043	train
WP_017750344	WP_009364043	train
WP_008936624	WP_009364043	train
WP_006175220	WP_009364043	train
WP_008511147	WP_009364043	train
WP_059244585	WP_009364043	train
WP_180881930	WP_009364043	train
WP_004690366	WP_009364043	train
WP_346203667	WP_009364043	train
WP_002968569	WP_009364043	train
WP_006643388	WP_009364043	train
WP_306315148	WP_009364043	train
WP_070998036	WP_009364043	train
WP_006164393	WP_009364043	train
WP_006016479	WP_009364043	train
WP_002965709	WP_009364043	train
WP_483451654	WP_483451654	train
WP_474889446	WP_483451654	train
WP_483199221	WP_483451654	train
WP_483207097	WP_483451654	train
WP_446170754	WP_483451654	train
WP_172319983	WP_483451654	train
WP_482868362	WP_483451654	train
WP_446120959	WP_483451654	train
WP_395449372	WP_395449372	train
WP_344847184	WP_344847184	train
WP_324995516	WP_324995516	test
WP_076204934	WP_076204934	test
WP_284331458	WP_284331458	val
WP_092404823	WP_092404823	test
WP_438705280	WP_438705280	test
WP_156565644	WP_156565644	val
WP_044182977	WP_156565644	val
WP_029590057	WP_029590057	train
WP_481637779	WP_029590057	train
WP_024556816	WP_029590057	train
WP_325940242	WP_029590057	train
WP_024553178	WP_029590057	train
WP_024560864	WP_029590057	train
WP_211991603	WP_211991603	test
WP_249245079	WP_249245079	train
WP_136164629	WP_249245079	train
WP_249231614	WP_249245079	train
WP_009110808	WP_249245079	train
WP_261139340	WP_261139340	train
WP_174354809	WP_261139340	train
WP_261409506	WP_261139340	train
WP_261277904	WP_261139340	train
WP_017891152	WP_261139340	train
WP_261111597	WP_261139340	train
WP_411228108	WP_261139340	train
WP_261132742	WP_261139340	train
WP_261432843	WP_261139340	train
WP_218217365	WP_261139340	train
WP_261165881	WP_261139340	train
WP_261092883	WP_261139340	train
WP_261123681	WP_261139340	train
WP_012004517	WP_261139340	train
WP_153858604	WP_261139340	train
WP_261421589	WP_261139340	train
WP_261421930	WP_261139340	train
WP_261152968	WP_261139340	train
WP_338495028	WP_338495028	train
WP_253539197	WP_338495028	train
WP_336226228	WP_338495028	train
WP_099753825	WP_338495028	train
WP_288497677	WP_338495028	train
WP_048918009	WP_338495028	train
WP_133623598	WP_338495028	train
WP_336203612	WP_338495028	train
WP_456864301	WP_456864301	train
WP_486031822	WP_456864301	train
WP_278876872	WP_456864301	train
WP_396131749	WP_456864301	train
WP_154145785	WP_456864301	train
WP_034794297	WP_456864301	train
WP_185688950	WP_456864301	train
WP_353503763	WP_456864301	train
WP_485979542	WP_456864301	train
WP_485902943	WP_456864301	train
WP_462978840	WP_462978840	test
WP_045786014	WP_045786014	train
WP_440076247	WP_045786014	train
WP_232041000	WP_045786014	train
WP_316872786	WP_045786014	train
WP_102066812	WP_045786014	train
WP_316890061	WP_045786014	train
WP_354534288	WP_045786014	train
WP_102080111	WP_045786014	train
WP_147215939	WP_045786014	train
WP_260802162	WP_045786014	train
WP_343549328	WP_045786014	train
WP_142462184	WP_142462184	train
WP_139539312	WP_142462184	train
WP_110272727	WP_142462184	train
WP_112215108	WP_142462184	train
WP_182236085	WP_142462184	train
WP_342703243	WP_142462184	train
WP_142981392	WP_142462184	train
WP_142512611	WP_142462184	train
WP_181483737	WP_142462184	train
WP_304255719	WP_142462184	train
WP_159871349	WP_142462184	train
WP_434660248	WP_142462184	train
WP_142465335	WP_142462184	train
WP_475698898	WP_142462184	train
WP_331329803	WP_142462184	train
WP_159668975	WP_159668975	test
WP_439463688	WP_439463688	test
WP_417837323	WP_417837323	val
WP_311785825	WP_311785825	val
WP_473485666	WP_473485666	test
WP_076654270	WP_076654270	val
WP_262789303	WP_262789303	train
WP_086528232	WP_262789303	train
WP_058682147	WP_262789303	train
WP_095440333	WP_262789303	train
WP_373340538	WP_262789303	train
WP_248068296	WP_262789303	train
WP_310816385	WP_262789303	train
WP_045293091	WP_262789303	train
WP_062935149	WP_262789303	train
WP_128310306	WP_262789303	train
WP_343482492	WP_262789303	train
WP_347481930	WP_262789303	train
WP_335281650	WP_262789303	train
WP_139936888	WP_262789303	train
WP_203461711	WP_262789303	train
WP_038418239	WP_262789303	train
WP_029883592	WP_262789303	train
WP_346397278	WP_262789303	train
WP_102751825	WP_262789303	train
WP_063411760	WP_262789303	train
WP_047023286	WP_262789303	train
WP_013094785	WP_262789303	train
WP_368770643	WP_262789303	train
WP_308926384	WP_262789303	train
WP_020685439	WP_262789303	train
WP_014830035	WP_262789303	train
WP_062856150	WP_262789303	train
WP_226835396	WP_262789303	train
WP_335276694	WP_262789303	train
WP_353798184	WP_262789303	train
WP_251109089	WP_262789303	train
WP_248766705	WP_262789303	train
WP_130626905	WP_262789303	train
WP_118283574	WP_262789303	train
WP_048972011	WP_262789303	train
WP_094915768	WP_262789303	train
WP_395999930	WP_262789303	train
WP_348567480	WP_262789303	train
WP_479430921	WP_262789303	train
WP_312228230	WP_312228230	train
WP_314419611	WP_312228230	train
WP_103820566	WP_312228230	train
WP_313106796	WP_312228230	train
WP_238082277	WP_312228230	train
WP_312412853	WP_312228230	train
WP_042393457	WP_312228230	train
WP_222889198	WP_312228230	train
WP_268106268	WP_312228230	train
WP_144818281	WP_312228230	train
WP_312777748	WP_312228230	train
WP_313130220	WP_312228230	train
WP_257758845	WP_312228230	train
WP_336855988	WP_312228230	train
WP_312274477	WP_312228230	train
WP_312211652	WP_312228230	train
WP_312926080	WP_312228230	train
WP_154056849	WP_312228230	train
WP_312670381	WP_312228230	train
WP_104955617	WP_104955617	train
WP_275555269	WP_104955617	train
WP_404656501	WP_404656501	test
WP_438681397	WP_404656501	test
WP_312985026	WP_312985026	train
WP_474799419	WP_312985026	train
WP_183170697	WP_312985026	train
WP_312974221	WP_312985026	train
WP_167612962	WP_167612962	val
WP_435928460	WP_167612962	val
WP_212411272	WP_212411272	val
WP_056241357	WP_212411272	val
WP_345997204	WP_345997204	train
WP_406705653	WP_345997204	train
WP_308825283	WP_345997204	train
WP_074012303	WP_345997204	train
WP_025420352	WP_345997204	train
WP_436373311	WP_436373311	test
WP_243079789	WP_243079789	train
WP_332624922	WP_243079789	train
WP_215848070	WP_243079789	train
WP_409075056	WP_243079789	train
WP_166916853	WP_166916853	val
WP_425492463	WP_425492463	train
WP_440327992	WP_425492463	train
WP_465778434	WP_425492463	train
WP_434666259	WP_434666259	train
WP_123757631	WP_434666259	train
WP_434586460	WP_434666259	train
WP_289252797	WP_289252797	test
WP_407524991	WP_407524991	val
WP_164070215	WP_164070215	train
WP_221994472	WP_164070215	train
WP_027685810	WP_164070215	train
WP_003556881	WP_164070215	train
WP_037095060	WP_164070215	train
WP_163875159	WP_164070215	train
WP_037143666	WP_164070215	train
WP_442169708	WP_164070215	train
WP_222306217	WP_164070215	train
WP_446967409	WP_164070215	train
WP_130681364	WP_164070215	train
WP_222006170	WP_164070215	train
WP_442153738	WP_164070215	train
WP_273880762	WP_164070215	train
WP_088938802	WP_164070215	train
WP_130666608	WP_164070215	train
WP_272783185	WP_164070215	train
WP_442126251	WP_164070215	train
WP_221966722	WP_164070215	train
WP_077976606	WP_164070215	train
WP_273883752	WP_164070215	train
WP_131601172	WP_164070215	train
WP_283199687	WP_164070215	train
WP_063476425	WP_164070215	train
WP_131645396	WP_164070215	train
WP_116272468	WP_164070215	train
WP_130681048	WP_164070215	train
WP_064821410	WP_164070215	train
WP_168349089	WP_164070215	train
WP_130708662	WP_164070215	train
WP_222027898	WP_164070215	train
WP_442091487	WP_164070215	train
WP_436279021	WP_164070215	train
WP_033181724	WP_164070215	train
WP_047613830	WP_164070215	train
WP_264257925	WP_164070215	train
WP_097624019	WP_164070215	train
WP_168338018	WP_164070215	train
WP_171599090	WP_164070215	train
WP_130667397	WP_164070215	train
WP_442060046	WP_164070215	train
WP_183852548	WP_164070215	train
WP_130723165	WP_164070215	train
WP_168345886	WP_164070215	train
WP_130775132	WP_164070215	train
WP_130699585	WP_164070215	train
WP_209887253	WP_164070215	train
WP_017959171	WP_164070215	train
WP_062943430	WP_164070215	train
WP_414815556	WP_164070215	train
WP_442194522	WP_164070215	train
WP_129418091	WP_164070215	train
WP_168323725	WP_164070215	train
WP_130701135	WP_164070215	train
WP_012756230	WP_164070215	train
WP_164055377	WP_164070215	train
WP_025393364	WP_164070215	train
WP_222374798	WP_164070215	train
WP_183908587	WP_164070215	train
WP_183777256	WP_164070215	train
WP_164009944	WP_164070215	train
WP_116404987	WP_164070215	train
WP_439008776	WP_164070215	train
WP_442164653	WP_164070215	train
WP_170256189	WP_164070215	train
WP_138328889	WP_164070215	train
WP_183606642	WP_164070215	train
WP_028757735	WP_164070215	train
WP_221117558	WP_164070215	train
WP_222330364	WP_164070215	train
WP_182210436	WP_164070215	train
WP_221963898	WP_164070215	train
WP_105005094	WP_164070215	train
WP_065282332	WP_164070215	train
WP_130677147	WP_164070215	train
WP_003588262	WP_164070215	train
WP_141512126	WP_141512126	test
WP_339138416	WP_339138416	test
WP_317462148	WP_317462148	train
WP_084808840	WP_084808840	train
WP_473372200	WP_084808840	train
WP_074121502	WP_084808840	train
WP_409190447	WP_084808840	train
WP_128931608	WP_084808840	train
WP_439360048	WP_084808840	train
WP_212307444	WP_084808840	train
WP_166818314	WP_084808840	train
WP_254140362	WP_084808840	train
WP_211404619	WP_084808840	train
WP_373050900	WP_373050900	val
WP_064324220	WP_064324220	train
WP_449557478	WP_064324220	train
WP_442359976	WP_064324220	train
WP_475292370	WP_475292370	train
WP_028017784	WP_028017784	train
WP_256068241	WP_028017784	train
WP_128348471	WP_028017784	train
WP_013364069	WP_028017784	train
WP_129997027	WP_028017784	train
WP_129324378	WP_028017784	train
WP_049007076	WP_028017784	train
WP_338885482	WP_338885482	train
WP_273559038	WP_338885482	train
WP_338802951	WP_338885482	train
WP_189759485	WP_338885482	train
WP_340614351	WP_338885482	train
WP_309367512	WP_309367512	val
WP_169405302	WP_309367512	val
WP_367595060	WP_367595060	test
WP_261120300	WP_261120300	train
WP_061797831	WP_261120300	train
WP_154900098	WP_261120300	train
WP_262119832	WP_261120300	train
WP_052901061	WP_052901061	val
WP_434648132	WP_434648132	train
WP_316095406	WP_434648132	train
WP_165458635	WP_434648132	train
WP_071359142	WP_434648132	train
WP_048024227	WP_434648132	train
WP_213894248	WP_434648132	train
WP_237187596	WP_434648132	train
WP_015585199	WP_434648132	train
WP_434717769	WP_434648132	train
WP_100663318	WP_434648132	train
WP_316935401	WP_434648132	train
WP_320420082	WP_434648132	train
WP_099842733	WP_434648132	train
WP_416239594	WP_434648132	train
WP_004857598	WP_434648132	train
WP_051642646	WP_051642646	train
WP_213733557	WP_051642646	train
WP_181230555	WP_051642646	train
WP_414446324	WP_051642646	train
WP_407161924	WP_051642646	train
WP_199994869	WP_051642646	train
WP_052128071	WP_051642646	train
WP_338843223	WP_051642646	train
WP_056817182	WP_056817182	val
WP_168559795	WP_056817182	val
WP_086500265	WP_086500265	train
WP_437246115	WP_086500265	train
WP_048283605	WP_086500265	train
WP_045290151	WP_086500265	train
WP_426287944	WP_426287944	train
WP_371022553	WP_426287944	train
WP_345783959	WP_426287944	train
WP_429200223	WP_426287944	train
WP_481282751	WP_426287944	train
WP_448099483	WP_426287944	train
WP_369308873	WP_369308873	test
WP_242903503	WP_242903503	train
WP_332043074	WP_332043074	test
WP_325685746	WP_325685746	train
WP_300515077	WP_300515077	train
WP_108484487	WP_108484487	val
WP_480512130	WP_480512130	train
WP_435257360	WP_435257360	test
WP_454832891	WP_454832891	train
WP_299955175	WP_299955175	val
WP_195818997	WP_299955175	val
WP_367934279	WP_367934279	test
WP_480901831	WP_480901831	train
WP_170511967	WP_480901831	train
WP_170625530	WP_480901831	train
WP_480568625	WP_480901831	train
WP_170394427	WP_480901831	train
WP_170407760	WP_480901831	train
WP_480867988	WP_480901831	train
WP_480762776	WP_480901831	train
WP_480895666	WP_480901831	train
WP_170735907	WP_480901831	train
WP_479482464	WP_479482464	train
WP_254248255	WP_479482464	train
WP_090190833	WP_479482464	train
WP_341223107	WP_479482464	train
WP_146343760	WP_146343760	test
WP_411644690	WP_411644690	val
WP_299948940	WP_299948940	train
WP_299665015	WP_299948940	train
WP_299987404	WP_299948940	train
WP_142663194	WP_142663194	test
WP_322296853	WP_322296853	train
WP_427963474	WP_427963474	val
WP_136394092	WP_136394092	test
WP_174197397	WP_174197397	train
WP_192078722	WP_174197397	train
WP_062458450	WP_174197397	train
WP_062576722	WP_174197397	train
WP_471893805	WP_174197397	train
WP_430253027	WP_174197397	train
WP_184655332	WP_174197397	train
WP_092664457	WP_174197397	train
WP_127050200	WP_127050200	test
WP_055081832	WP_055081832	val
WP_417686758	WP_417686758	train
WP_297585131	WP_297585131	val
WP_316980352	WP_316980352	train
WP_213353185	WP_213353185	train
WP_253025030	WP_253025030	train
WP_085919874	WP_253025030	train
WP_066317262	WP_253025030	train
WP_092829252	WP_253025030	train
WP_309767754	WP_253025030	train
WP_199285143	WP_253025030	train
WP_332612753	WP_253025030	train
WP_129628545	WP_129628545	test
WP_404299552	WP_404299552	train
WP_189634148	WP_189634148	val
WP_440548179	WP_440548179	test
WP_264225407	WP_264225407	test
WP_127039953	WP_127039953	train
WP_127062782	WP_127039953	train
WP_126950044	WP_127039953	train
WP_108601128	WP_108601128	train
WP_058290474	WP_058290474	train
WP_413573587	WP_413573587	train
WP_433848654	WP_413573587	train
WP_313826973	WP_413573587	train
WP_407975755	WP_413573587	train
WP_076997367	WP_076997367	val
WP_454748117	WP_454748117	train
WP_377049795	WP_377049795	val
WP_442040532	WP_442040532	val
WP_159864355	WP_159864355	test
WP_134724256	WP_134724256	val
WP_338188197	WP_338188197	train
WP_064781691	WP_338188197	train
WP_475353386	WP_338188197	train
WP_297120448	WP_338188197	train
WP_287446804	WP_338188197	train
WP_197147113	WP_338188197	train
WP_008890443	WP_338188197	train
WP_213474351	WP_338188197	train
WP_336233046	WP_338188197	train
WP_296989015	WP_338188197	train
WP_286791052	WP_338188197	train
WP_063088440	WP_338188197	train
WP_338179276	WP_338188197	train
WP_103778996	WP_103778996	train
WP_430652637	WP_430652637	train
WP_230353189	WP_430652637	train
WP_435898673	WP_435898673	train
WP_120817318	WP_435898673	train
WP_312285092	WP_435898673	train
WP_435977052	WP_435898673	train
WP_038253527	WP_435898673	train
WP_006817844	WP_435898673	train
WP_481089325	WP_481089325	train
WP_047769995	WP_481089325	train
WP_348986696	WP_481089325	train
WP_285810844	WP_481089325	train
WP_161658777	WP_161658777	train
WP_313081052	WP_161658777	train
WP_368777136	WP_161658777	train
WP_323872016	WP_323872016	train
WP_323857840	WP_323872016	train
WP_045970478	WP_323872016	train
WP_273582925	WP_323872016	train
WP_140920451	WP_140920451	train
WP_228399223	WP_140920451	train
WP_130589970	WP_140920451	train
WP_230609921	WP_140920451	train
WP_218467573	WP_140920451	train
WP_108901002	WP_140920451	train
WP_200545480	WP_200545480	train
WP_105590908	WP_200545480	train
WP_200559951	WP_200545480	train
WP_020824639	WP_020824639	train
WP_442232734	WP_020824639	train
WP_392457648	WP_020824639	train
WP_203033212	WP_203033212	train
WP_454809106	WP_203033212	train
WP_136031554	WP_203033212	train
WP_025714506	WP_203033212	train
WP_251354541	WP_203033212	train
WP_117125726	WP_203033212	train
WP_024966298	WP_024966298	val
WP_316778073	WP_316778073	test
WP_250945436	WP_250945436	test
WP_163902342	WP_250945436	test
WP_062203252	WP_062203252	train
WP_397408820	WP_397408820	test
WP_265965135	WP_265965135	val
WP_380938207	WP_380938207	train
WP_456146765	WP_456146765	train
WP_149463778	WP_456146765	train
WP_253897153	WP_456146765	train
WP_325933852	WP_325933852	train
WP_285131342	WP_325933852	train
WP_312189386	WP_325933852	train
WP_320530803	WP_325933852	train
WP_285112501	WP_325933852	train
WP_485887672	WP_325933852	train
WP_142487666	WP_325933852	train
WP_114316316	WP_325933852	train
WP_103177636	WP_325933852	train
WP_269775960	WP_325933852	train
WP_250586756	WP_325933852	train
WP_196210111	WP_196210111	val
WP_103060277	WP_103060277	test
WP_132456953	WP_132456953	test
WP_327614818	WP_327614818	test
WP_327618981	WP_327614818	test
WP_346600363	WP_346600363	train
WP_471720775	WP_346600363	train
WP_479995956	WP_346600363	train
WP_013204558	WP_346600363	train
WP_482435253	WP_346600363	train
WP_206404584	WP_346600363	train
WP_455916705	WP_346600363	train
WP_150435942	WP_150435942	val
WP_085846588	WP_085846588	train
WP_135712157	WP_085846588	train
WP_135722479	WP_085846588	train
WP_285914538	WP_085846588	train
WP_464414557	WP_085846588	train
WP_087849136	WP_085846588	train
WP_195805757	WP_085846588	train
WP_171882204	WP_085846588	train
WP_430690661	WP_085846588	train
WP_417649984	WP_085846588	train
WP_101990282	WP_085846588	train
WP_032455509	WP_085846588	train
WP_165458089	WP_085846588	train
WP_368764344	WP_085846588	train
WP_082226086	WP_085846588	train
WP_094334276	WP_085846588	train
WP_274921412	WP_085846588	train
WP_101976491	WP_085846588	train
WP_369301339	WP_085846588	train
WP_182948287	WP_085846588	train
WP_064155478	WP_085846588	train
WP_180402388	WP_085846588	train
WP_004886428	WP_085846588	train
WP_262963134	WP_085846588	train
WP_371334108	WP_085846588	train
WP_206339497	WP_085846588	train
WP_064158440	WP_085846588	train
WP_072422425	WP_085846588	train
WP_448703362	WP_085846588	train
WP_112201892	WP_085846588	train
WP_261901795	WP_085846588	train
WP_101978428	WP_085846588	train
WP_123822761	WP_085846588	train
WP_332096512	WP_085846588	train
WP_048294131	WP_085846588	train
WP_455546450	WP_455546450	test
